baseline_category_id,baseline_category_name,category_id,category_name,quarantine_code,quarantine_reason,documents
C0019,太阳能采集光学与空间应用,C0355,染料敏化太阳能电池材料与器件,,,1
C0019,太阳能采集光学与空间应用,C0509,太阳能热水与供热装置,,,7
C0019,太阳能采集光学与空间应用,C0542,光伏组件故障与缺陷检测,,,3
C0019,太阳能采集光学与空间应用,C0571,光伏电池与组件制造工艺,,,1
C0019,太阳能采集光学与空间应用,C0587,太阳辐照度预测估算,,,40
C0019,太阳能采集光学与空间应用,C0589,输电线路雷击与防雷,,,1
C0019,太阳能采集光学与空间应用,C0590,非钙钛矿多结太阳能电池,,,35
C0019,太阳能采集光学与空间应用,C0626,屋顶与分布式光伏部署,,,1
C0019,太阳能采集光学与空间应用,C0630,有机朗肯循环发电,,,1
C0019,太阳能采集光学与空间应用,C0633,区域供热供冷系统,,,1
C0019,太阳能采集光学与空间应用,C0677,太阳能集热器传热设计,,,19
C0019,太阳能采集光学与空间应用,C0678,聚光太阳能热发电,,,154
C0019,太阳能采集光学与空间应用,C0723,光伏光热联合系统,,,10
C0019,太阳能采集光学与空间应用,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,4
C0019,太阳能采集光学与空间应用,,,Q.INSUFFICIENT,题名摘要不足，待补全,1
C0020,纳米复合材料与多类器件,C0060,超级电容器电极与器件,,,152
C0020,纳米复合材料与多类器件,C0191,固态储氢材料与反应器,,,1
C0020,纳米复合材料与多类器件,C0233,半导体光电化学水分解,,,1
C0020,纳米复合材料与多类器件,C0257,固体氧化物燃料电池,,,2
C0020,纳米复合材料与多类器件,C0278,整体电催化水分解,,,1
C0020,纳米复合材料与多类器件,C0298,场效应晶体管结构与建模,,,3
C0020,纳米复合材料与多类器件,C0336,硅碳负极材料与制备,,,19
C0020,纳米复合材料与多类器件,C0355,染料敏化太阳能电池材料与器件,,,7
C0020,纳米复合材料与多类器件,C0387,有机发光二极管与发光材料,,,9
C0020,纳米复合材料与多类器件,C0407,水系锌电池负极及界面稳定,,,1
C0020,纳米复合材料与多类器件,C0495,聚合物电气绝缘,,,1
C0020,纳米复合材料与多类器件,C0500,压电能量采集,,,12
C0020,纳米复合材料与多类器件,C0516,分离膜污染与清洗,,,1
C0020,纳米复合材料与多类器件,C0518,电池电极粘结剂,,,1
C0020,纳米复合材料与多类器件,C0519,电池隔膜制备与改性,,,1
C0020,纳米复合材料与多类器件,C0520,凝胶聚合物锂电解质,,,1
C0020,纳米复合材料与多类器件,C0521,固态聚合物锂电解质,,,6
C0020,纳米复合材料与多类器件,C0530,钙钛矿电池界面、钝化与传输层,,,1
C0020,纳米复合材料与多类器件,C0537,其他材料光催化污染物降解,,,2
C0020,纳米复合材料与多类器件,C0567,石墨烯结构复合材料,,,10
C0020,纳米复合材料与多类器件,C0576,碱性水电解制氢,,,1
C0020,纳米复合材料与多类器件,C0583,碳化硅陶瓷结构材料,,,3
C0020,纳米复合材料与多类器件,C0584,聚合物有机太阳能电池,,,7
C0020,纳米复合材料与多类器件,C0602,摩擦纳米发电机,,,507
C0020,纳米复合材料与多类器件,C0615,电气绝缘局部放电,,,1
C0020,纳米复合材料与多类器件,C0647,电缆绝缘护套与导体结构,,,1
C0020,纳米复合材料与多类器件,C0648,锂电石墨负极,,,1
C0020,纳米复合材料与多类器件,C0671,二氧化碳固体吸附捕集,,,1
C0020,纳米复合材料与多类器件,C0687,染料敏化电池对电极,,,1
C0020,纳米复合材料与多类器件,C0688,染料敏化电池光阳极,,,1
C0020,纳米复合材料与多类器件,C0715,锂电磷酸盐正极材料,,,1
C0020,纳米复合材料与多类器件,C0744,潜热储热系统,,,1
C0020,纳米复合材料与多类器件,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,6
C0020,纳米复合材料与多类器件,,,Q.INSUFFICIENT,题名摘要不足，待补全,1
C0021,金属离子吸附与材料化学,C0009,二氧化碳电还原催化,,,11
C0021,金属离子吸附与材料化学,C0155,电解水析氧催化,,,1
C0021,金属离子吸附与材料化学,C0226,过硫酸盐活化与高级氧化,,,11
C0021,金属离子吸附与材料化学,C0254,电催化析氢与界面调控,,,2
C0021,金属离子吸附与材料化学,C0257,固体氧化物燃料电池,,,4
C0021,金属离子吸附与材料化学,C0355,染料敏化太阳能电池材料与器件,,,2
C0021,金属离子吸附与材料化学,C0358,非贵金属氧还原电催化材料,,,1
C0021,金属离子吸附与材料化学,C0412,质子交换膜燃料电池运行与建模,,,3
C0021,金属离子吸附与材料化学,C0493,光催化制氢,,,1
C0021,金属离子吸附与材料化学,C0516,分离膜污染与清洗,,,1
C0021,金属离子吸附与材料化学,C0530,钙钛矿电池界面、钝化与传输层,,,1
C0021,金属离子吸附与材料化学,C0537,其他材料光催化污染物降解,,,11
C0021,金属离子吸附与材料化学,C0556,水系锌离子电池,,,2
C0021,金属离子吸附与材料化学,C0577,质子交换膜水电解制氢,,,1
C0021,金属离子吸附与材料化学,C0598,锂资源提取与分离,,,2
C0021,金属离子吸附与材料化学,C0670,二氧化碳溶剂吸收捕集,,,3
C0021,金属离子吸附与材料化学,C0671,二氧化碳固体吸附捕集,,,10
C0021,金属离子吸附与材料化学,C0689,染料敏化电池敏化剂,,,1
C0021,金属离子吸附与材料化学,C0693,活性炭制备与孔结构,,,1
C0021,金属离子吸附与材料化学,C0694,稀土元素提取分离,,,3
C0021,金属离子吸附与材料化学,C0695,铀钍提取与分离,,,1
C0021,金属离子吸附与材料化学,C0714,层状及富镍锂电正极材料,,,20
C0021,金属离子吸附与材料化学,C0715,锂电磷酸盐正极材料,,,1
C0021,金属离子吸附与材料化学,C0724,电子废物回收,,,30
C0021,金属离子吸附与材料化学,C0728,钠离子电池正极材料,,,1
C0021,金属离子吸附与材料化学,C0739,水污染物吸附去除,,,109
C0021,金属离子吸附与材料化学,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,7
C0022,钠离子电池材料与电解液,C0191,固态储氢材料与反应器,,,1
C0022,钠离子电池材料与电解液,C0257,固体氧化物燃料电池,,,1
C0022,钠离子电池材料与电解液,C0259,锂硫电池正极与多硫化物调控,,,1
C0022,钠离子电池材料与电解液,C0441,二次电池电解液添加剂与配方,,,35
C0022,钠离子电池材料与电解液,C0491,电池电极涂布与辊压,,,1
C0022,钠离子电池材料与电解液,C0501,钠电池电解液与界面,,,71
C0022,钠离子电池材料与电解液,C0518,电池电极粘结剂,,,6
C0022,钠离子电池材料与电解液,C0519,电池隔膜制备与改性,,,4
C0022,钠离子电池材料与电解液,C0520,凝胶聚合物锂电解质,,,1
C0022,钠离子电池材料与电解液,C0521,固态聚合物锂电解质,,,1
C0022,钠离子电池材料与电解液,C0556,水系锌离子电池,,,18
C0022,钠离子电池材料与电解液,C0576,碱性水电解制氢,,,1
C0022,钠离子电池材料与电解液,C0592,电池荷电状态估计,,,1
C0022,钠离子电池材料与电解液,C0696,镁铝钙多价离子电池,,,13
C0022,钠离子电池材料与电解液,C0697,钾离子电池,,,1
C0022,钠离子电池材料与电解液,C0714,层状及富镍锂电正极材料,,,7
C0022,钠离子电池材料与电解液,C0715,锂电磷酸盐正极材料,,,21
C0022,钠离子电池材料与电解液,C0727,钠离子电池负极材料,,,38
C0022,钠离子电池材料与电解液,C0728,钠离子电池正极材料,,,220
C0022,钠离子电池材料与电解液,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,6
C0023,功率半导体器件与电路结构,C0060,超级电容器电极与器件,,,9
C0023,功率半导体器件与电路结构,C0491,电池电极涂布与辊压,,,1
C0023,功率半导体器件与电路结构,C0496,集成电路与功率模块封装,,,3
C0023,功率半导体器件与电路结构,C0512,无线充电器与装置,,,1
C0023,功率半导体器件与电路结构,C0519,电池隔膜制备与改性,,,2
C0023,功率半导体器件与电路结构,C0571,光伏电池与组件制造工艺,,,3
C0023,功率半导体器件与电路结构,C0573,电连接器与接线端子,,,11
C0023,功率半导体器件与电路结构,C0580,电机定子结构与制造,,,26
C0023,功率半导体器件与电路结构,C0637,电流检测与测量电路,,,3
C0023,功率半导体器件与电路结构,C0638,电压检测与测量电路,,,1
C0023,功率半导体器件与电路结构,C0641,电池盖板、端子与密封结构,,,33
C0023,功率半导体器件与电路结构,C0647,电缆绝缘护套与导体结构,,,7
C0023,功率半导体器件与电路结构,C0666,功率半导体器件,,,150
C0023,功率半导体器件与电路结构,C0749,电机绕组与线圈制造,,,1
C0024,海洋资源开发与海上工程,C0473,二氧化碳地质封存与驱油,,,1
C0024,海洋资源开发与海上工程,C0489,海上风电开发与技术经济,,,3
C0024,海洋资源开发与海上工程,C0502,潮汐与潮流能开发,,,25
C0024,海洋资源开发与海上工程,C0564,波浪能转换装置,,,1
C0024,海洋资源开发与海上工程,C0598,锂资源提取与分离,,,2
C0024,海洋资源开发与海上工程,C0606,地热资源勘探与储层建模,,,1
C0024,海洋资源开发与海上工程,,,Q.INSUFFICIENT,题名摘要不足，待补全,1
C0025,通用防护支撑与安装结构混杂簇024,C0511,电池装配工装与制造设备,,,1
C0025,通用防护支撑与安装结构混杂簇024,C0580,电机定子结构与制造,,,3
C0025,通用防护支撑与安装结构混杂簇024,C0589,输电线路雷击与防雷,,,3
C0025,通用防护支撑与安装结构混杂簇024,C0611,电气安全与触电风险,,,1
C0025,通用防护支撑与安装结构混杂簇024,C0639,漏电与剩余电流保护,,,3
C0025,通用防护支撑与安装结构混杂簇024,C0641,电池盖板、端子与密封结构,,,11
C0025,通用防护支撑与安装结构混杂簇024,C0647,电缆绝缘护套与导体结构,,,4
C0025,通用防护支撑与安装结构混杂簇024,C0653,核聚变装置工程,,,1
C0025,通用防护支撑与安装结构混杂簇024,C0666,功率半导体器件,,,2
C0025,通用防护支撑与安装结构混杂簇024,C0699,电池模组与电池包装配结构,,,4
C0025,通用防护支撑与安装结构混杂簇024,C0708,电缆桥架与线束支撑,,,25
C0026,硫化镉等硫族薄膜制备,C0530,钙钛矿电池界面、钝化与传输层,,,5
C0026,硫化镉等硫族薄膜制备,C0537,其他材料光催化污染物降解,,,1
C0026,硫化镉等硫族薄膜制备,C0541,光伏组件退化与寿命,,,1
C0026,硫化镉等硫族薄膜制备,C0584,聚合物有机太阳能电池,,,1
C0026,硫化镉等硫族薄膜制备,C0590,非钙钛矿多结太阳能电池,,,1
C0026,硫化镉等硫族薄膜制备,C0601,铜基热电材料,,,4
C0026,硫化镉等硫族薄膜制备,C0602,摩擦纳米发电机,,,1
C0026,硫化镉等硫族薄膜制备,C0615,电气绝缘局部放电,,,1
C0026,硫化镉等硫族薄膜制备,C0687,染料敏化电池对电极,,,1
C0026,硫化镉等硫族薄膜制备,C0714,层状及富镍锂电正极材料,,,1
C0026,硫化镉等硫族薄膜制备,C0723,光伏光热联合系统,,,2
C0026,硫化镉等硫族薄膜制备,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,1
C0027,变压器与高压开关设备,C0060,超级电容器电极与器件,,,1
C0027,变压器与高压开关设备,C0154,无线电能传输电路与系统,,,5
C0027,变压器与高压开关设备,C0257,固体氧化物燃料电池,,,1
C0027,变压器与高压开关设备,C0386,感应电机运行控制与性能,,,8
C0027,变压器与高压开关设备,C0420,碳化硅功率半导体器件,,,7
C0027,变压器与高压开关设备,C0472,多电平逆变器拓扑与调制,,,8
C0027,变压器与高压开关设备,C0533,氮化镓功率与结器件,,,51
C0027,变压器与高压开关设备,C0539,配电网谐波与电能质量治理,,,1
C0027,变压器与高压开关设备,C0540,配电网电压无功优化,,,2
C0027,变压器与高压开关设备,C0542,光伏组件故障与缺陷检测,,,8
C0027,变压器与高压开关设备,C0548,输配电线路故障检测与定位,,,2
C0027,变压器与高压开关设备,C0549,开关设备故障检测,,,11
C0027,变压器与高压开关设备,C0550,变压器故障诊断,,,427
C0027,变压器与高压开关设备,C0563,电力线载波通信,,,1
C0027,变压器与高压开关设备,C0564,波浪能转换装置,,,8
C0027,变压器与高压开关设备,C0571,光伏电池与组件制造工艺,,,1
C0027,变压器与高压开关设备,C0581,微电网下垂控制与功率分配,,,1
C0027,变压器与高压开关设备,C0588,电网接地与地网安全,,,11
C0027,变压器与高压开关设备,C0595,电网短路电流计算,,,1
C0027,变压器与高压开关设备,C0608,隔离型DC-DC变换器,,,1
C0027,变压器与高压开关设备,C0611,电气安全与触电风险,,,9
C0027,变压器与高压开关设备,C0615,电气绝缘局部放电,,,34
C0027,变压器与高压开关设备,C0622,谐振与软开关变换器,,,5
C0027,变压器与高压开关设备,C0637,电流检测与测量电路,,,4
C0027,变压器与高压开关设备,C0638,电压检测与测量电路,,,25
C0027,变压器与高压开关设备,C0639,漏电与剩余电流保护,,,16
C0027,变压器与高压开关设备,C0645,电机驱动PWM与谐波控制,,,5
C0027,变压器与高压开关设备,C0647,电缆绝缘护套与导体结构,,,13
C0027,变压器与高压开关设备,C0664,LED照明灯具与配光,,,1
C0027,变压器与高压开关设备,C0666,功率半导体器件,,,18
C0027,变压器与高压开关设备,C0686,电网灾害韧性与恢复,,,1
C0027,变压器与高压开关设备,C0699,电池模组与电池包装配结构,,,1
C0027,变压器与高压开关设备,C0700,永磁同步电机控制,,,1
C0027,变压器与高压开关设备,C0737,电力系统电压稳定,,,7
C0027,变压器与高压开关设备,C0746,功率因数校正电路与控制,,,21
C0028,电动汽车充电设施及并网,C0060,超级电容器电极与器件,,,14
C0028,电动汽车充电设施及并网,C0124,电力系统碳计量与低碳调度,,,1
C0028,电动汽车充电设施及并网,C0154,无线电能传输电路与系统,,,18
C0028,电动汽车充电设施及并网,C0246,虚拟电厂资源聚合与调度,,,7
C0028,电动汽车充电设施及并网,C0386,感应电机运行控制与性能,,,2
C0028,电动汽车充电设施及并网,C0435,智能电表物联网与用能监测,,,2
C0028,电动汽车充电设施及并网,C0487,电池冷却与散热,,,3
C0028,电动汽车充电设施及并网,C0504,电动汽车充电并网影响,,,150
C0028,电动汽车充电设施及并网,C0512,无线充电器与装置,,,48
C0028,电动汽车充电设施及并网,C0524,储能运行调度与收益,,,2
C0028,电动汽车充电设施及并网,C0534,氢能技术经济与生命周期,,,1
C0028,电动汽车充电设施及并网,C0538,智能电网通信架构,,,2
C0028,电动汽车充电设施及并网,C0539,配电网谐波与电能质量治理,,,2
C0028,电动汽车充电设施及并网,C0545,电动汽车有序充放电调度,,,141
